"","X.strike.","X.strikedate.","X.nummentions."
"1","strike","strikedate","nummentions"
"7863","578","18801","205"
"7864","579","18801","45"
"7865","580","18800","283"
"7866","581","18799","44"
"7867","582","18799","111"
"7868","583","18799","112"
"7869","583","18800","123"
"7870","583","18801","102"
"7871","584","18797","132"
"7872","585","18796","4"
"7873","585","18797","0"
"7874","586","18796","4"
"7875","586","18797","0"
"7876","587","18796","328"
"7877","588","18795","325"
"7878","588","18796","628"
"7879","588","18797","516"
"7880","588","18798","322"
"7881","588","18799","449"
"7882","589","18794","76"
"7883","589","18795","67"
"7884","590","18794","88"
"7885","591","18794","87"
"7886","592","18793","6"
"7887","593","18793","139"
"7888","594","18793","139"
"7889","595","18793","158"
"7890","596","18793","242"
"7891","597","18793","139"
"7892","598","18793","261"
"7893","599","18793","304"
"7894","600","18793","135"
"7895","601","18792","7"
"7896","601","18793","27"
"7897","601","18794","3"
"7898","601","18795","4"
"7899","601","18796","12"
"7900","601","18797","6"
"7901","601","18798","2"
"7902","601","18799","4"
"7903","601","18800","14"
"7904","601","18801","4"
"7905","601","18802","28"
"7906","601","18803","8"
"7907","601","18804","2"
"7908","601","18805","9"
"7909","601","18806","7"
"7910","601","18807","5"
"7911","601","18808","6"
"7912","601","18809","6"
"7913","601","18810","6"
"7914","601","18811","8"
"7915","601","18812","9"
"7916","601","18813","9"
"7917","601","18814","4"
"7918","601","18815","12"
"7919","601","18816","5"
"7920","601","18817","14"
"7921","601","18818","12"
"7922","601","18819","18"
"7923","601","18820","9"
"7924","601","18821","12"
"7925","601","18822","10"
"7926","601","18823","13"
"7927","601","18824","11"
"7928","601","18825","10"
"7929","601","18826","12"
"7930","601","18827","11"
"7931","601","18828","13"
"7932","601","18829","20"
"7933","601","18830","6"
"7934","601","18831","8"
"7935","601","18832","11"
"7936","601","18833","6"
"7937","602","18792","238"
"7938","602","18793","260"
"7939","602","18794","167"
"7940","602","18795","163"
"7941","602","18796","327"
"7942","602","18797","267"
"7943","602","18798","168"
"7944","602","18799","220"
"7945","602","18800","268"
"7946","602","18801","197"
"7947","602","18802","231"
"7948","602","18803","231"
"7949","602","18804","182"
"7950","602","18805","271"
"7951","602","18806","289"
"7952","602","18807","203"
"7953","602","18808","265"
"7954","602","18809","319"
"7955","602","18810","152"
"7956","602","18811","143"
"7957","602","18812","214"
"7958","602","18813","284"
"7959","602","18814","307"
"7960","602","18815","271"
"7961","602","18816","309"
"7962","602","18817","346"
"7963","602","18818","228"
"7964","602","18819","253"
"7965","602","18820","287"
"7966","602","18821","240"
"7967","602","18822","259"
"7968","602","18823","327"
"7969","602","18824","280"
"7970","602","18825","318"
"7971","602","18826","289"
"7972","602","18827","261"
"7973","602","18828","298"
"7974","602","18829","368"
"7975","602","18830","259"
"7976","602","18831","315"
"7977","602","18832","295"
"7978","602","18833","238"
"7979","602","18834","292"
"7980","602","18835","257"
"7981","602","18836","2"
"7982","602","18837","0"
"7983","602","18838","1"
"7984","602","18839","0"
"7985","602","18840","0"
"7986","602","18841","0"
"7987","602","18842","17"
"7988","602","18843","142"
"7989","602","18844","232"
"7990","602","18845","250"
"7991","602","18846","167"
"7992","602","18847","211"
"7993","602","18848","191"
"7994","602","18849","253"
"7995","602","18850","272"
"7996","602","18851","275"
"7997","602","18852","289"
"7998","602","18853","260"
"7999","602","18854","288"
"8000","602","18855","308"
"8001","602","18856","234"
"8002","602","18857","286"
"8003","602","18858","367"
"8004","602","18859","287"
"8005","602","18860","379"
"8006","602","18861","335"
"8007","602","18862","347"
"8008","602","18863","307"
"8009","602","18864","407"
"8010","602","18865","273"
"8011","602","18866","356"
"8012","602","18867","339"
"8013","602","18868","337"
"8014","602","18869","408"
"8015","602","18870","469"
"8016","602","18871","456"
"8017","602","18872","332"
"8018","602","18873","375"
"8019","602","18874","355"
"8020","602","18875","345"
"8021","602","18876","382"
"8022","602","18877","423"
"8023","602","18878","378"
"8024","602","18879","440"
"8025","602","18880","366"
"8026","602","18881","243"
"8027","602","18882","513"
"8028","602","18883","590"
"8029","602","18884","431"
"8030","602","18885","476"
"8031","602","18886","594"
"8032","602","18887","498"
"8033","602","18888","407"
"8034","602","18889","544"
"8035","602","18890","507"
"8036","602","18891","681"
"8037","602","18892","459"
"8038","602","18893","428"
"8039","602","18894","511"
"8040","602","18895","376"
"8041","602","18896","501"
"8042","602","18897","411"
"8043","602","18898","531"
"8044","602","18899","587"
"8045","602","18900","724"
"8046","602","18901","555"
"8047","602","18902","600"
"8048","602","18903","606"
"8049","602","18904","625"
"8050","602","18905","562"
"8051","602","18906","681"
"8052","602","18907","771"
"8053","602","18908","766"
"8054","602","18909","671"
"8055","602","18910","662"
"8056","602","18911","752"
"8057","602","18912","888"
"8058","602","18913","909"
"8059","602","18914","1064"
"8060","602","18915","901"
"8061","602","18916","1427"
"8062","602","18917","1121"
"8063","602","18918","1349"
"8064","602","18919","1640"
"8065","602","18920","1564"
"8066","602","18921","1645"
"8067","602","18922","2314"
"8068","602","18923","1556"
"8069","602","18924","2220"
"8070","602","18925","2176"
"8071","602","18926","2238"
"8072","602","18927","2028"
"8073","602","18928","1932"
"8074","602","18929","2006"
"8075","602","18930","1512"
"8076","602","18931","1564"
"8077","602","18932","2129"
"8078","602","18933","2021"
"8079","602","18934","2034"
"8080","602","18935","1749"
"8081","602","18936","1557"
"8082","602","18937","1621"
"8083","602","18938","1884"
"8084","602","18939","1882"
"8085","602","18940","1903"
"8086","602","18941","2033"
"8087","602","18942","2087"
"8088","602","18943","2003"
"8089","602","18944","1811"
"8090","602","18945","1934"
"8091","602","18946","2170"
"8092","602","18947","2617"
"8093","602","18948","2258"
"8094","602","18949","2001"
"8095","602","18950","2367"
"8096","602","18951","1866"
"8097","602","18952","1937"
"8098","602","18953","2283"
"8099","602","18954","2209"
"8100","602","18955","2207"
"8101","602","18956","1740"
"8102","602","18957","1879"
"8103","602","18958","2291"
"8104","602","18959","2008"
"8105","602","18960","2319"
"8106","602","18961","2076"
"8107","602","18962","2663"
"8108","602","18963","2181"
"8109","602","18964","2353"
"8110","602","18965","2002"
"8111","602","18966","2235"
"8112","602","18967","2125"
"8113","602","18968","1706"
"8114","602","18969","2071"
"8115","602","18970","2010"
"8116","602","18971","2"
"8117","602","18972","0"
"8118","602","18973","0"
"8119","602","18974","0"
"8120","602","18975","0"
"8121","602","18976","0"
"8122","602","18977","0"
"8123","602","18978","0"
"8124","602","18979","0"
"8125","602","18980","0"
"8126","602","18981","0"
"8127","602","18982","0"
"8128","602","18983","0"
"8129","602","18984","0"
"8130","602","18985","0"
"8131","602","18986","0"
"8132","602","18987","0"
"8133","602","18988","0"
"8134","602","18989","0"
"8135","602","18990","0"
"8136","602","18991","0"
"8137","602","18992","0"
"8138","602","18993","0"
"8139","602","18994","0"
"8140","602","18995","0"
"8141","602","18996","0"
"8142","602","18997","0"
"8143","602","18998","0"
"8144","602","18999","0"
"8145","602","19000","0"
"8146","602","19001","0"
"8147","602","19002","0"
"8148","602","19003","0"
"8149","602","19004","0"
"8150","602","19005","0"
"8151","602","19006","19"
"8152","602","19007","9"
"8153","602","19008","0"
"8154","602","19009","0"
"8155","602","19010","0"
"8156","602","19011","0"
"8157","602","19012","0"
"8158","602","19013","0"
"8159","602","19014","0"
"8160","602","19015","0"
"8161","602","19016","0"
"8162","602","19017","3"
"8163","603","18791","112"
"8164","604","18791","112"
"8165","605","18790","354"
"8166","606","18790","76"
"8167","607","18790","4"
"8168","608","18790","117"
"8169","609","18790","371"
"8170","610","18790","371"
"8171","611","18790","371"
"8172","612","18790","371"
"8173","613","18789","27"
"8174","614","18789","21"
"8175","614","18790","17"
"8176","614","18791","28"
"8177","614","18792","30"
"8178","614","18793","20"
"8179","614","18794","15"
"8180","614","18795","23"
"8181","614","18796","31"
"8182","614","18797","25"
"8183","614","18798","12"
"8184","614","18799","23"
"8185","614","18800","41"
"8186","614","18801","32"
"8187","614","18802","31"
"8188","614","18803","16"
"8189","614","18804","21"
"8190","614","18805","31"
"8191","614","18806","18"
"8192","614","18807","23"
"8193","614","18808","31"
"8194","614","18809","28"
"8195","614","18810","17"
"8196","614","18811","10"
"8197","614","18812","16"
"8198","614","18813","41"
"8199","614","18814","26"
"8200","614","18815","32"
"8201","614","18816","50"
"8202","614","18817","61"
"8203","614","18818","35"
"8204","614","18819","37"
"8205","614","18820","34"
"8206","614","18821","32"
"8207","614","18822","35"
"8208","614","18823","45"
"8209","614","18824","28"
"8210","614","18825","32"
"8211","614","18826","55"
"8212","614","18827","34"
"8213","614","18828","28"
"8214","614","18829","56"
"8215","614","18830","26"
"8216","614","18831","36"
"8217","614","18832","43"
"8218","614","18833","30"
"8219","614","18834","29"
"8220","614","18835","22"
"8221","614","18836","0"
"8222","614","18837","0"
"8223","614","18838","0"
"8224","614","18839","0"
"8225","614","18840","0"
"8226","614","18841","0"
"8227","614","18842","2"
"8228","614","18843","8"
"8229","614","18844","15"
"8230","614","18845","35"
"8231","614","18846","35"
"8232","614","18847","22"
"8233","614","18848","30"
"8234","614","18849","38"
"8235","614","18850","13"
"8236","614","18851","22"
"8237","614","18852","22"
"8238","614","18853","17"
"8239","614","18854","42"
"8240","614","18855","24"
"8241","614","18856","20"
"8242","614","18857","38"
"8243","614","18858","41"
"8244","614","18859","37"
"8245","614","18860","47"
"8246","614","18861","35"
"8247","614","18862","31"
"8248","614","18863","28"
"8249","614","18864","43"
"8250","614","18865","32"
"8251","614","18866","46"
"8252","614","18867","40"
"8253","614","18868","51"
"8254","614","18869","35"
"8255","614","18870","30"
"8256","614","18871","50"
"8257","614","18872","47"
"8258","614","18873","39"
"8259","614","18874","41"
"8260","614","18875","47"
"8261","614","18876","53"
"8262","614","18877","51"
"8263","614","18878","43"
"8264","614","18879","44"
"8265","614","18880","31"
"8266","614","18881","39"
"8267","614","18882","74"
"8268","614","18883","119"
"8269","614","18884","45"
"8270","614","18885","58"
"8271","614","18886","72"
"8272","614","18887","74"
"8273","614","18888","67"
"8274","614","18889","50"
"8275","614","18890","79"
"8276","614","18891","94"
"8277","614","18892","63"
"8278","614","18893","64"
"8279","614","18894","47"
"8280","614","18895","57"
"8281","614","18896","70"
"8282","614","18897","54"
"8283","614","18898","49"
"8284","614","18899","91"
"8285","614","18900","93"
"8286","614","18901","68"
"8287","614","18902","87"
"8288","614","18903","78"
"8289","614","18904","69"
"8290","614","18905","61"
"8291","614","18906","71"
"8292","614","18907","109"
"8293","614","18908","81"
"8294","614","18909","85"
"8295","614","18910","88"
"8296","614","18911","95"
"8297","614","18912","148"
"8298","614","18913","149"
"8299","614","18914","143"
"8300","614","18915","145"
"8301","614","18916","193"
"8302","614","18917","165"
"8303","614","18918","200"
"8304","614","18919","251"
"8305","614","18920","223"
"8306","614","18921","209"
"8307","614","18922","323"
"8308","614","18923","235"
"8309","614","18924","275"
"8310","614","18925","333"
"8311","614","18926","282"
"8312","614","18927","267"
"8313","614","18928","291"
"8314","614","18929","311"
"8315","614","18930","203"
"8316","614","18931","225"
"8317","614","18932","279"
"8318","614","18933","267"
"8319","614","18934","270"
"8320","614","18935","193"
"8321","614","18936","195"
"8322","614","18937","330"
"8323","614","18938","302"
"8324","614","18939","271"
"8325","614","18940","316"
"8326","614","18941","278"
"8327","614","18942","262"
"8328","614","18943","297"
"8329","614","18944","271"
"8330","614","18945","300"
"8331","614","18946","338"
"8332","614","18947","405"
"8333","614","18948","326"
"8334","614","18949","347"
"8335","614","18950","300"
"8336","614","18951","229"
"8337","614","18952","285"
"8338","614","18953","370"
"8339","614","18954","314"
"8340","614","18955","327"
"8341","614","18956","242"
"8342","614","18957","289"
"8343","614","18958","359"
"8344","614","18959","264"
"8345","614","18960","343"
"8346","614","18961","304"
"8347","614","18962","333"
"8348","614","18963","291"
"8349","614","18964","314"
"8350","614","18965","255"
"8351","614","18966","343"
"8352","614","18967","320"
"8353","614","18968","243"
"8354","614","18969","393"
"8355","614","18970","447"
"8356","614","18971","0"
"8357","614","18972","0"
"8358","614","18973","0"
"8359","614","18974","0"
"8360","614","18975","0"
"8361","614","18976","0"
"8362","614","18977","0"
"8363","614","18978","0"
"8364","614","18979","0"
"8365","614","18980","0"
"8366","614","18981","0"
"8367","614","18982","0"
"8368","614","18983","0"
"8369","614","18984","0"
"8370","614","18985","0"
"8371","614","18986","0"
"8372","614","18987","0"
"8373","614","18988","0"
"8374","614","18989","0"
"8375","614","18990","0"
"8376","614","18991","0"
"8377","614","18992","0"
"8378","614","18993","0"
"8379","614","18994","0"
"8380","614","18995","0"
"8381","614","18996","0"
"8382","614","18997","0"
"8383","614","18998","0"
"8384","614","18999","0"
"8385","614","19000","0"
"8386","614","19001","0"
"8387","614","19002","0"
"8388","614","19003","0"
"8389","614","19004","0"
"8390","614","19005","0"
"8391","614","19006","0"
"8392","614","19007","1"
"8393","614","19008","0"
"8394","614","19009","0"
"8395","614","19010","0"
"8396","614","19011","0"
"8397","614","19012","0"
"8398","614","19013","0"
"8399","614","19014","0"
"8400","614","19015","0"
"8401","614","19016","0"
"8402","614","19017","1"
"8403","615","18787","508"
"8404","616","18786","61"
"8405","616","18787","42"
"8406","616","18788","48"
"8407","616","18789","38"
"8408","616","18790","51"
"8409","616","18791","59"
"8410","616","18792","30"
"8411","616","18793","48"
"8412","616","18794","30"
"8413","616","18795","33"
"8414","616","18796","67"
"8415","616","18797","46"
"8416","616","18798","27"
"8417","616","18799","44"
"8418","616","18800","51"
"8419","616","18801","48"
"8420","616","18802","47"
"8421","616","18803","51"
"8422","616","18804","33"
"8423","616","18805","53"
"8424","616","18806","41"
"8425","616","18807","28"
"8426","616","18808","45"
"8427","616","18809","67"
"8428","616","18810","43"
"8429","616","18811","19"
"8430","616","18812","40"
"8431","616","18813","70"
"8432","616","18814","78"
"8433","616","18815","40"
"8434","616","18816","66"
"8435","616","18817","90"
"8436","616","18818","55"
"8437","616","18819","52"
"8438","616","18820","70"
"8439","616","18821","38"
"8440","616","18822","53"
"8441","616","18823","53"
"8442","617","18786","561"
"8443","618","18786","129"
"8444","619","18786","2"
"8445","620","18786","291"
"8446","621","18786","293"
"8447","621","18787","203"
"8448","621","18788","301"
"8449","621","18789","245"
"8450","621","18790","246"
"8451","621","18791","247"
"8452","621","18792","246"
"8453","621","18793","272"
"8454","621","18794","175"
"8455","621","18795","166"
"8456","621","18796","345"
"8457","621","18797","277"
"8458","621","18798","174"
"8459","621","18799","229"
"8460","621","18800","282"
"8461","621","18801","207"
"8462","621","18802","240"
"8463","621","18803","256"
"8464","621","18804","188"
"8465","621","18805","281"
"8466","621","18806","296"
"8467","621","18807","210"
"8468","621","18808","271"
"8469","621","18809","328"
"8470","621","18810","158"
"8471","621","18811","148"
"8472","621","18812","221"
"8473","621","18813","297"
"8474","621","18814","319"
"8475","621","18815","278"
"8476","621","18816","331"
"8477","621","18817","357"
"8478","621","18818","236"
"8479","621","18819","267"
"8480","621","18820","299"
"8481","621","18821","252"
"8482","621","18822","273"
"8483","621","18823","344"
"8484","621","18824","287"
"8485","621","18825","327"
"8486","621","18826","301"
"8487","621","18827","280"
"8488","621","18828","301"
"8489","621","18829","382"
"8490","621","18830","267"
"8491","621","18831","333"
"8492","621","18832","311"
"8493","621","18833","243"
"8494","621","18834","305"
"8495","621","18835","264"
"8496","621","18836","2"
"8497","621","18837","0"
"8498","621","18838","1"
"8499","621","18839","0"
"8500","621","18840","0"
"8501","621","18841","0"
"8502","621","18842","17"
"8503","621","18843","147"
"8504","621","18844","241"
"8505","621","18845","261"
"8506","621","18846","177"
"8507","621","18847","222"
"8508","621","18848","205"
"8509","621","18849","264"
"8510","621","18850","286"
"8511","621","18851","289"
"8512","621","18852","301"
"8513","621","18853","274"
"8514","621","18854","294"
"8515","621","18855","317"
"8516","621","18856","241"
"8517","621","18857","294"
"8518","621","18858","380"
"8519","621","18859","308"
"8520","621","18860","393"
"8521","621","18861","338"
"8522","621","18862","365"
"8523","621","18863","320"
"8524","621","18864","432"
"8525","621","18865","286"
"8526","621","18866","388"
"8527","621","18867","361"
"8528","621","18868","353"
"8529","621","18869","419"
"8530","621","18870","487"
"8531","621","18871","475"
"8532","621","18872","341"
"8533","621","18873","393"
"8534","621","18874","366"
"8535","621","18875","368"
"8536","621","18876","398"
"8537","621","18877","439"
"8538","621","18878","399"
"8539","621","18879","465"
"8540","621","18880","380"
"8541","621","18881","254"
"8542","621","18882","532"
"8543","621","18883","616"
"8544","621","18884","451"
"8545","621","18885","502"
"8546","621","18886","627"
"8547","621","18887","525"
"8548","621","18888","425"
"8549","621","18889","563"
"8550","621","18890","529"
"8551","621","18891","705"
"8552","621","18892","483"
"8553","621","18893","448"
"8554","621","18894","534"
"8555","621","18895","387"
"8556","621","18896","518"
"8557","621","18897","434"
"8558","621","18898","551"
"8559","621","18899","613"
"8560","621","18900","750"
"8561","621","18901","577"
"8562","621","18902","620"
"8563","621","18903","637"
"8564","621","18904","654"
"8565","621","18905","596"
"8566","621","18906","712"
"8567","621","18907","812"
"8568","621","18908","794"
"8569","621","18909","687"
"8570","621","18910","683"
"8571","621","18911","782"
"8572","621","18912","922"
"8573","621","18913","943"
"8574","621","18914","1096"
"8575","621","18915","938"
"8576","621","18916","1501"
"8577","621","18917","1174"
"8578","621","18918","1398"
"8579","621","18919","1715"
"8580","621","18920","1626"
"8581","621","18921","1708"
"8582","621","18922","2411"
"8583","621","18923","1632"
"8584","621","18924","2315"
"8585","621","18925","2270"
"8586","621","18926","2335"
"8587","621","18927","2107"
"8588","621","18928","2016"
"8589","621","18929","2116"
"8590","621","18930","1578"
"8591","621","18931","1631"
"8592","621","18932","2215"
"8593","621","18933","2101"
"8594","621","18934","2128"
"8595","621","18935","1831"
"8596","621","18936","1624"
"8597","621","18937","1688"
"8598","621","18938","1972"
"8599","621","18939","1963"
"8600","621","18940","1993"
"8601","621","18941","2127"
"8602","621","18942","2190"
"8603","621","18943","2076"
"8604","621","18944","1883"
"8605","621","18945","2027"
"8606","621","18946","2297"
"8607","621","18947","2741"
"8608","621","18948","2329"
"8609","621","18949","2107"
"8610","621","18950","2483"
"8611","621","18951","1951"
"8612","621","18952","2008"
"8613","621","18953","2369"
"8614","621","18954","2299"
"8615","621","18955","2292"
"8616","621","18956","1831"
"8617","621","18957","1965"
"8618","621","18958","2406"
"8619","621","18959","2098"
"8620","621","18960","2413"
"8621","621","18961","2166"
"8622","621","18962","2781"
"8623","621","18963","2274"
"8624","621","18964","2462"
"8625","621","18965","2099"
"8626","621","18966","2340"
"8627","621","18967","2227"
"8628","621","18968","1797"
"8629","621","18969","2165"
"8630","621","18970","2096"
"8631","621","18971","2"
"8632","621","18972","0"
"8633","621","18973","0"
"8634","621","18974","0"
"8635","621","18975","0"
"8636","621","18976","0"
"8637","621","18977","0"
"8638","621","18978","0"
"8639","621","18979","0"
"8640","621","18980","0"
"8641","621","18981","0"
"8642","621","18982","0"
"8643","621","18983","0"
"8644","621","18984","0"
"8645","621","18985","0"
"8646","621","18986","0"
"8647","621","18987","0"
"8648","621","18988","0"
"8649","621","18989","0"
"8650","621","18990","0"
"8651","621","18991","0"
"8652","621","18992","0"
"8653","621","18993","0"
"8654","621","18994","0"
"8655","621","18995","0"
"8656","621","18996","0"
"8657","621","18997","0"
"8658","621","18998","0"
"8659","621","18999","0"
"8660","621","19000","0"
"8661","621","19001","0"
"8662","621","19002","0"
"8663","621","19003","0"
"8664","621","19004","0"
"8665","621","19005","0"
"8666","621","19006","19"
"8667","621","19007","9"
"8668","621","19008","0"
"8669","621","19009","0"
"8670","621","19010","0"
"8671","621","19011","0"
"8672","621","19012","0"
"8673","621","19013","0"
"8674","621","19014","0"
"8675","621","19015","0"
"8676","621","19016","0"
"8677","621","19017","3"
"8678","622","18786","392"
"8679","622","18787","319"
"8680","622","18788","427"
"8681","622","18789","365"
"8682","622","18790","335"
"8683","622","18791","336"
"8684","622","18792","336"
"8685","622","18793","364"
"8686","622","18794","244"
"8687","622","18795","217"
"8688","622","18796","466"
"8689","622","18797","391"
"8690","622","18798","224"
"8691","622","18799","336"
"8692","622","18800","408"
"8693","622","18801","280"
"8694","622","18802","317"
"8695","622","18803","359"
"8696","622","18804","255"
"8697","622","18805","360"
"8698","622","18806","391"
"8699","622","18807","307"
"8700","622","18808","414"
"8701","622","18809","425"
"8702","622","18810","223"
"8703","622","18811","206"
"8704","622","18812","341"
"8705","622","18813","399"
"8706","622","18814","427"
"8707","622","18815","374"
"8708","622","18816","446"
"8709","622","18817","495"
"8710","622","18818","313"
"8711","622","18819","356"
"8712","622","18820","399"
"8713","622","18821","395"
"8714","622","18822","399"
"8715","622","18823","467"
"8716","622","18824","412"
"8717","622","18825","491"
"8718","622","18826","477"
"8719","622","18827","380"
"8720","622","18828","435"
"8721","622","18829","504"
"8722","622","18830","369"
"8723","623","18785","90"
"8724","624","18785","186"
"8725","624","18786","288"
"8726","624","18787","204"
"8727","625","18785","186"
"8728","625","18786","288"
"8729","625","18787","204"
"8730","626","18785","186"
"8731","626","18786","288"
"8732","626","18787","204"
"8733","627","18785","411"
"8734","628","18782","308"
"8735","628","18783","199"
"8736","628","18784","221"
"8737","629","18782","206"
"8738","630","18782","71"
"8739","630","18783","17"
"8740","630","18784","48"
"8741","630","18785","21"
"8742","630","18786","32"
"8743","630","18787","25"
"8744","630","18788","33"
"8745","630","18789","26"
"8746","630","18790","24"
"8747","630","18791","26"
"8748","631","18782","379"
"8749","632","18781","9"
"8750","633","18781","254"
"8751","634","18781","3"
"8752","635","18780","584"
"8753","636","18780","134"
"8754","637","18779","35"
"8755","637","18780","40"
"8756","637","18781","22"
"8757","637","18782","73"
"8758","638","18779","8"
"8759","639","18779","87"
"8760","640","18775","184"
"8761","641","18775","94"
"8762","642","18775","98"
"8763","643","18774","119"
"8764","644","18774","226"
"8765","644","18775","169"
"8766","644","18776","121"
"8767","644","18777","160"
"8768","644","18778","139"
"8769","644","18779","199"
"8770","644","18780","233"
"8771","644","18781","127"
"8772","644","18782","241"
"8773","644","18783","140"
"8774","644","18784","149"
"8775","644","18785","149"
"8776","644","18786","228"
"8777","644","18787","176"
"8778","645","18774","12"
"8779","646","18774","356"
"8780","647","18773","127"
"8781","648","18773","127"
"8782","649","18773","127"
"8783","650","18773","0"
"8784","651","18773","68"
"8785","652","18773","0"
"8786","652","18774","0"
"8787","652","18775","0"
"8788","652","18776","0"
"8789","652","18777","0"
"8790","652","18778","1"
"8791","652","18779","0"
"8792","652","18780","0"
"8793","652","18781","0"
"8794","652","18782","0"
"8795","652","18783","0"
"8796","652","18784","0"
"8797","652","18785","2"
"8798","652","18786","1"
"8799","652","18787","0"
"8800","652","18788","0"
"8801","652","18789","0"
"8802","652","18790","0"
"8803","652","18791","0"
"8804","652","18792","0"
"8805","652","18793","0"
"8806","652","18794","2"
"8807","652","18795","0"
"8808","652","18796","0"
"8809","652","18797","0"
"8810","652","18798","0"
"8811","652","18799","2"
"8812","652","18800","0"
"8813","652","18801","0"
"8814","652","18802","0"
"8815","652","18803","2"
"8816","652","18804","0"
"8817","652","18805","1"
"8818","652","18806","0"
"8819","652","18807","0"
"8820","652","18808","1"
"8821","652","18809","0"
"8822","652","18810","0"
"8823","652","18811","0"
"8824","652","18812","0"
"8825","652","18813","0"
"8826","652","18814","2"
"8827","652","18815","0"
"8828","652","18816","0"
"8829","652","18817","0"
"8830","652","18818","0"
"8831","652","18819","0"
"8832","652","18820","0"
"8833","652","18821","0"
"8834","652","18822","0"
"8835","652","18823","3"
"8836","652","18824","0"
"8837","652","18825","0"
"8838","652","18826","0"
"8839","652","18827","0"
"8840","652","18828","0"
"8841","652","18829","1"
"8842","652","18830","1"
"8843","652","18831","0"
"8844","652","18832","0"
"8845","652","18833","1"
"8846","652","18834","2"
"8847","652","18835","0"
"8848","652","18836","0"
"8849","652","18837","0"
"8850","652","18838","0"
"8851","652","18839","0"
"8852","652","18840","0"
"8853","652","18841","0"
"8854","652","18842","0"
"8855","652","18843","0"
"8856","652","18844","0"
"8857","652","18845","2"
"8858","652","18846","2"
"8859","652","18847","0"
"8860","652","18848","0"
"8861","652","18849","1"
"8862","652","18850","0"
"8863","652","18851","0"
"8864","652","18852","0"
"8865","652","18853","2"
"8866","652","18854","0"
"8867","652","18855","0"
"8868","652","18856","0"
"8869","652","18857","0"
"8870","652","18858","0"
"8871","652","18859","0"
"8872","652","18860","0"
"8873","652","18861","0"
"8874","652","18862","0"
"8875","652","18863","0"
"8876","652","18864","2"
"8877","652","18865","1"
"8878","652","18866","0"
"8879","652","18867","0"
"8880","652","18868","2"
"8881","652","18869","0"
"8882","652","18870","1"
"8883","652","18871","1"
"8884","652","18872","0"
"8885","652","18873","0"
"8886","652","18874","0"
"8887","652","18875","4"
"8888","652","18876","1"
"8889","652","18877","0"
"8890","652","18878","3"
"8891","652","18879","3"
"8892","652","18880","0"
"8893","652","18881","2"
"8894","652","18882","1"
"8895","652","18883","0"
"8896","652","18884","0"
"8897","652","18885","0"
"8898","652","18886","0"
"8899","652","18887","0"
"8900","652","18888","1"
"8901","652","18889","0"
"8902","652","18890","0"
"8903","652","18891","0"
"8904","652","18892","1"
"8905","652","18893","1"
"8906","652","18894","1"
"8907","652","18895","2"
"8908","652","18896","0"
"8909","652","18897","0"
"8910","652","18898","1"
"8911","652","18899","0"
"8912","652","18900","2"
"8913","652","18901","2"
"8914","652","18902","2"
"8915","652","18903","3"
"8916","652","18904","0"
"8917","652","18905","2"
"8918","652","18906","2"
"8919","652","18907","0"
"8920","652","18908","1"
"8921","652","18909","0"
"8922","652","18910","1"
"8923","652","18911","1"
"8924","652","18912","2"
"8925","652","18913","1"
"8926","652","18914","0"
"8927","652","18915","3"
"8928","652","18916","3"
"8929","652","18917","0"
"8930","652","18918","3"
"8931","652","18919","1"
"8932","652","18920","2"
"8933","652","18921","2"
"8934","652","18922","9"
"8935","652","18923","2"
"8936","652","18924","9"
"8937","652","18925","3"
"8938","652","18926","6"
"8939","652","18927","2"
"8940","652","18928","8"
"8941","652","18929","4"
"8942","652","18930","3"
"8943","652","18931","5"
"8944","652","18932","2"
"8945","652","18933","3"
"8946","652","18934","6"
"8947","652","18935","4"
"8948","652","18936","7"
"8949","652","18937","7"
"8950","652","18938","6"
"8951","652","18939","1"
"8952","652","18940","4"
"8953","652","18941","4"
"8954","652","18942","8"
"8955","652","18943","6"
"8956","652","18944","7"
"8957","652","18945","11"
"8958","652","18946","4"
"8959","652","18947","8"
"8960","652","18948","6"
"8961","652","18949","7"
"8962","652","18950","14"
"8963","652","18951","3"
"8964","652","18952","1"
"8965","652","18953","7"
"8966","652","18954","5"
"8967","652","18955","2"
"8968","652","18956","6"
"8969","652","18957","4"
"8970","652","18958","7"
"8971","652","18959","2"
"8972","652","18960","4"
"8973","652","18961","5"
"8974","652","18962","4"
"8975","652","18963","1"
"8976","652","18964","8"
"8977","652","18965","8"
"8978","652","18966","10"
"8979","652","18967","4"
"8980","652","18968","7"
"8981","652","18969","14"
"8982","652","18970","13"
"8983","652","18971","0"
"8984","652","18972","0"
"8985","652","18973","0"
"8986","652","18974","0"
"8987","652","18975","0"
"8988","652","18976","0"
"8989","652","18977","0"
"8990","652","18978","0"
"8991","652","18979","0"
"8992","652","18980","0"
"8993","652","18981","0"
"8994","652","18982","0"
"8995","652","18983","0"
"8996","652","18984","0"
"8997","652","18985","0"
"8998","652","18986","0"
"8999","652","18987","0"
"9000","652","18988","0"
"9001","652","18989","0"
"9002","652","18990","0"
"9003","652","18991","0"
"9004","652","18992","0"
"9005","652","18993","0"
"9006","652","18994","0"
"9007","652","18995","0"
"9008","652","18996","0"
"9009","652","18997","0"
"9010","652","18998","0"
"9011","652","18999","0"
"9012","652","19000","0"
"9013","652","19001","0"
"9014","652","19002","0"
"9015","652","19003","0"
