"","Date","Comments","Users","Posts","Total.Covid.Cases"
"1276","2017-02-08",NA,2308,NA,NA
"1277","2017-02-09",NA,2311,NA,NA
"1278","2017-02-10",NA,2313,NA,NA
"1279","2017-02-11",NA,2314,NA,NA
"1280","2017-02-12",NA,2312,NA,NA
"1281","2017-02-13",NA,2315,NA,NA
"1282","2017-02-14",NA,2316,NA,NA
"1283","2017-02-15",NA,2314,NA,NA
"1284","2017-02-16",NA,2312,NA,NA
"1285","2017-02-17",NA,2312,NA,NA
"1286","2017-02-18",NA,2315,NA,NA
"1287","2017-02-19",NA,2317,NA,NA
"1288","2017-02-20",NA,2318,NA,NA
"1289","2017-02-21",NA,2317,NA,NA
"1290","2017-02-22",NA,2317,NA,NA
"1291","2017-02-23",NA,2318,NA,NA
"1292","2017-02-24",NA,2315,NA,NA
"1293","2017-02-25",NA,2315,NA,NA
"1294","2017-02-26",NA,2319,NA,NA
"1295","2017-02-27",NA,2319,NA,NA
"1296","2017-02-28",NA,2320,NA,NA
"1297","2017-03-01",NA,2321,NA,NA
"1298","2017-03-02",NA,2321,NA,NA
"1299","2017-03-03",NA,2321,NA,NA
"1300","2017-03-04",NA,2323,NA,NA
"1301","2017-03-05",NA,2323,NA,NA
"1302","2017-03-06",NA,2327,NA,NA
"1303","2017-03-07",NA,2329,NA,NA
"1304","2017-03-08",NA,2330,NA,NA
"1305","2017-03-09",NA,2328,NA,NA
"1306","2017-03-10",NA,2328,NA,NA
"1307","2017-03-11",NA,2327,NA,NA
"1308","2017-03-12",NA,2326,NA,NA
"1309","2017-03-13",NA,2324,NA,NA
"1310","2017-03-14",NA,2323,NA,NA
"1311","2017-03-15",NA,2324,NA,NA
"1312","2017-03-16",NA,2324,NA,NA
"1313","2017-03-17",NA,2323,NA,NA
"1314","2017-03-18",NA,2324,NA,NA
"1315","2017-03-19",NA,2324,NA,NA
"1316","2017-03-20",NA,2324,NA,NA
"1317","2017-03-21",NA,2325,NA,NA
"1318","2017-03-22",NA,2325,NA,NA
"1319","2017-03-23",NA,2325,NA,NA
"1320","2017-03-24",NA,2324,NA,NA
"1321","2017-03-25",NA,2325,NA,NA
"1322","2017-03-26",NA,2325,NA,NA
"1323","2017-03-27",NA,2325,NA,NA
"1324","2017-03-28",NA,2324,NA,NA
"1325","2017-03-29",NA,2324,NA,NA
"1326","2017-03-30",NA,2324,NA,NA
"1327","2017-03-31",NA,2324,NA,NA
"1328","2017-04-01",NA,2324,NA,NA
"1329","2017-04-02",NA,2325,NA,NA
"1330","2017-04-03",NA,2324,NA,NA
"1331","2017-04-04",NA,2322,NA,NA
"1332","2017-04-05",NA,2322,NA,NA
"1333","2017-04-06",NA,2322,NA,NA
"1334","2017-04-07",NA,2323,NA,NA
"1335","2017-04-08",NA,2322,NA,NA
"1336","2017-04-09",NA,2324,NA,NA
"1337","2017-04-10",NA,2324,NA,NA
"1338","2017-04-11",NA,2323,NA,NA
"1339","2017-04-12",NA,2322,NA,NA
"1340","2017-04-13",NA,2320,NA,NA
"1341","2017-04-14",NA,2321,NA,NA
"1342","2017-04-15",NA,2322,NA,NA
"1343","2017-04-16",NA,2322,NA,NA
"1344","2017-04-17",NA,2325,NA,NA
"1345","2017-04-18",NA,2325,NA,NA
"1346","2017-04-19",NA,2324,NA,NA
"1347","2017-04-20",NA,2324,NA,NA
"1348","2017-04-21",NA,2325,NA,NA
"1349","2017-04-22",NA,2327,NA,NA
"1350","2017-04-23",NA,2327,NA,NA
"1351","2017-04-24",NA,2327,NA,NA
"1352","2017-04-25",NA,2326,NA,NA
"1353","2017-04-26",NA,2326,NA,NA
"1354","2017-04-27",NA,2326,NA,NA
"1355","2017-04-28",NA,2327,NA,NA
"1356","2017-04-29",NA,2327,NA,NA
"1357","2017-04-30",NA,2328,NA,NA
"1358","2017-05-01",NA,2326,NA,NA
"1359","2017-05-02",NA,2326,NA,NA
"1360","2017-05-03",NA,2328,NA,NA
"1361","2017-05-04",NA,2328,NA,NA
"1362","2017-05-05",NA,2328,NA,NA
"1363","2017-05-06",NA,2329,NA,NA
"1364","2017-05-07",NA,2330,NA,NA
"1365","2017-05-08",NA,2329,NA,NA
"1366","2017-05-09",NA,2332,NA,NA
"1367","2017-05-10",NA,2346,NA,NA
"1368","2017-05-11",NA,2359,NA,NA
"1369","2017-05-12",NA,2361,NA,NA
"1370","2017-05-13",NA,2362,NA,NA
"1371","2017-05-14",NA,2362,NA,NA
"1372","2017-05-15",NA,2362,NA,NA
"1373","2017-05-16",NA,2362,NA,NA
"1374","2017-05-17",NA,2361,NA,NA
"1375","2017-05-18",NA,2360,NA,NA
"1376","2017-05-19",NA,2364,NA,NA
"1377","2017-05-20",NA,2365,NA,NA
"1378","2017-05-21",NA,2364,NA,NA
"1379","2017-05-22",NA,2364,NA,NA
"1380","2017-05-23",NA,2368,NA,NA
"1381","2017-05-24",NA,2369,NA,NA
"1382","2017-05-25",NA,2368,NA,NA
"1383","2017-05-26",NA,2368,NA,NA
"1384","2017-05-27",NA,2368,NA,NA
"1385","2017-05-28",NA,2368,NA,NA
"1386","2017-05-29",NA,2370,NA,NA
"1387","2017-05-30",NA,2374,NA,NA
"1388","2017-05-31",NA,2376,NA,NA
"1389","2017-06-01",NA,2376,NA,NA
"1390","2017-06-02",NA,2378,NA,NA
"1391","2017-06-03",NA,2382,NA,NA
"1392","2017-06-04",NA,2392,NA,NA
"1393","2017-06-05",NA,2395,NA,NA
"1394","2017-06-06",NA,2402,NA,NA
"1395","2017-06-07",NA,2405,NA,NA
"1396","2017-06-08",NA,2413,NA,NA
"1397","2017-06-09",NA,2418,NA,NA
"1398","2017-06-10",NA,2421,NA,NA
"1399","2017-06-11",NA,2421,NA,NA
"1400","2017-06-12",NA,2426,NA,NA
"1401","2017-06-13",NA,2430,NA,NA
"1402","2017-06-14",NA,2435,NA,NA
"1403","2017-06-15",NA,2447,NA,NA
"1404","2017-06-16",NA,2447,NA,NA
"1405","2017-06-17",NA,2449,NA,NA
"1406","2017-06-18",NA,2455,NA,NA
"1407","2017-06-19",NA,2458,NA,NA
"1408","2017-06-20",NA,2463,NA,NA
"1409","2017-06-21",NA,2468,NA,NA
"1410","2017-06-22",NA,2469,NA,NA
"1411","2017-06-23",NA,2473,NA,NA
"1412","2017-06-24",NA,2476,NA,NA
"1413","2017-06-25",NA,2481,NA,NA
"1414","2017-06-26",NA,2486,NA,NA
"1415","2017-06-27",NA,2488,NA,NA
"1416","2017-06-28",NA,2496,NA,NA
"1417","2017-06-29",NA,2499,NA,NA
"1418","2017-06-30",NA,2498,NA,NA
"1419","2017-07-01",NA,2499,NA,NA
"1420","2017-07-02",NA,2504,NA,NA
"1421","2017-07-03",NA,2508,NA,NA
"1422","2017-07-04",NA,2514,NA,NA
"1423","2017-07-05",NA,2517,NA,NA
"1424","2017-07-06",NA,2520,NA,NA
"1425","2017-07-07",NA,2529,NA,NA
"1426","2017-07-08",NA,2533,NA,NA
"1427","2017-07-09",NA,2535,NA,NA
"1428","2017-07-10",NA,2537,NA,NA
"1429","2017-07-11",NA,2540,NA,NA
"1430","2017-07-12",NA,2543,NA,NA
"1431","2017-07-13",NA,2546,NA,NA
"1432","2017-07-14",NA,2549,NA,NA
"1433","2017-07-15",NA,2552,NA,NA
"1434","2017-07-16",NA,2555,NA,NA
"1435","2017-07-17",NA,2559,NA,NA
"1436","2017-07-18",NA,2563,NA,NA
"1437","2017-07-19",NA,2566,NA,NA
"1438","2017-07-20",NA,2567,NA,NA
"1439","2017-07-21",NA,2569,NA,NA
"1440","2017-07-22",NA,2575,NA,NA
"1441","2017-07-23",NA,2577,NA,NA
"1442","2017-07-24",NA,2578,NA,NA
"1443","2017-07-25",NA,2579,NA,NA
"1444","2017-07-26",NA,2581,NA,NA
"1445","2017-07-27",NA,2582,NA,NA
"1446","2017-07-28",NA,2582,NA,NA
"1447","2017-07-29",NA,2585,NA,NA
"1448","2017-07-30",NA,2593,NA,NA
"1449","2017-07-31",NA,2596,NA,NA
"1450","2017-08-01",NA,2600,NA,NA
"1451","2017-08-02",NA,2601,NA,NA
"1452","2017-08-03",NA,2605,NA,NA
"1453","2017-08-04",NA,2608,NA,NA
"1454","2017-08-05",NA,2610,NA,NA
"1455","2017-08-06",NA,2614,NA,NA
"1456","2017-08-07",NA,2620,NA,NA
"1457","2017-08-08",NA,2626,NA,NA
"1458","2017-08-09",NA,2630,NA,NA
"1459","2017-08-10",NA,2636,NA,NA
"1460","2017-08-11",NA,2637,NA,NA
"1461","2017-08-12",NA,2642,NA,NA
"1462","2017-08-13",NA,2647,NA,NA
"1463","2017-08-14",NA,2649,NA,NA
"1464","2017-08-15",NA,2653,NA,NA
"1465","2017-08-16",NA,2657,NA,NA
"1466","2017-08-17",NA,2663,NA,NA
"1467","2017-08-18",NA,2663,NA,NA
"1468","2017-08-19",NA,2666,NA,NA
"1469","2017-08-20",NA,2669,NA,NA
"1470","2017-08-21",NA,2672,NA,NA
"1471","2017-08-22",NA,2673,NA,NA
"1472","2017-08-23",NA,2679,NA,NA
"1473","2017-08-24",NA,2686,NA,NA
"1474","2017-08-25",NA,2688,NA,NA
"1475","2017-08-26",NA,2692,NA,NA
"1476","2017-08-27",NA,2701,NA,NA
"1477","2017-08-28",NA,2705,NA,NA
"1478","2017-08-29",NA,2704,NA,NA
"1479","2017-08-30",NA,2706,NA,NA
"1480","2017-08-31",NA,2709,NA,NA
"1481","2017-09-01",NA,2710,NA,NA
"1482","2017-09-02",NA,2711,NA,NA
"1483","2017-09-03",NA,2714,NA,NA
"1484","2017-09-04",NA,2717,NA,NA
"1485","2017-09-05",NA,2721,NA,NA
"1486","2017-09-06",NA,2718,NA,NA
"1487","2017-09-07",NA,2721,NA,NA
"1488","2017-09-08",NA,2723,NA,NA
"1489","2017-09-09",NA,2724,NA,NA
"1490","2017-09-10",NA,2726,NA,NA
"1491","2017-09-11",NA,2731,NA,NA
"1492","2017-09-12",NA,2738,NA,NA
"1493","2017-09-13",NA,2739,NA,NA
"1494","2017-09-14",NA,2740,NA,NA
"1495","2017-09-15",NA,2742,NA,NA
"1496","2017-09-16",NA,2743,NA,NA
"1497","2017-09-17",NA,2747,NA,NA
"1498","2017-09-18",NA,2749,NA,NA
"1499","2017-09-19",NA,2750,NA,NA
"1500","2017-09-20",NA,2752,NA,NA
"1501","2017-09-21",NA,2753,NA,NA
"1502","2017-09-22",NA,2752,NA,NA
"1503","2017-09-23",NA,2753,NA,NA
"1504","2017-09-24",NA,2757,NA,NA
"1505","2017-09-25",NA,2757,NA,NA
"1506","2017-09-26",NA,2761,NA,NA
"1507","2017-09-27",NA,2767,NA,NA
"1508","2017-09-28",NA,2768,NA,NA
"1509","2017-09-29",NA,2770,NA,NA
"1510","2017-09-30",NA,2777,NA,NA
"1511","2017-10-01",NA,2781,NA,NA
"1512","2017-10-02",NA,2783,NA,NA
"1513","2017-10-03",NA,2786,NA,NA
"1514","2017-10-04",NA,2791,NA,NA
"1515","2017-10-05",NA,2793,NA,NA
"1516","2017-10-06",NA,2796,NA,NA
"1517","2017-10-07",NA,2798,NA,NA
"1518","2017-10-08",NA,2800,NA,NA
"1519","2017-10-09",NA,2802,NA,NA
"1520","2017-10-10",NA,2805,NA,NA
"1521","2017-10-11",NA,2810,NA,NA
"1522","2017-10-12",NA,2815,NA,NA
"1523","2017-10-13",NA,2818,NA,NA
"1524","2017-10-14",NA,2825,NA,NA
"1525","2017-10-15",NA,2827,NA,NA
"1526","2017-10-16",NA,2827,NA,NA
"1527","2017-10-17",NA,2828,NA,NA
"1528","2017-10-18",NA,2832,NA,NA
"1529","2017-10-19",NA,2834,NA,NA
"1530","2017-10-20",NA,2836,NA,NA
"1531","2017-10-21",NA,2840,NA,NA
"1532","2017-10-22",NA,2845,NA,NA
"1533","2017-10-23",NA,2848,NA,NA
"1534","2017-10-24",NA,2852,NA,NA
"1535","2017-10-25",NA,2853,NA,NA
"1536","2017-10-26",NA,2855,NA,NA
"1537","2017-10-27",NA,2859,NA,NA
"1538","2017-10-28",NA,2862,NA,NA
"1539","2017-10-29",NA,2864,NA,NA
"1540","2017-10-30",NA,2867,NA,NA
"1541","2017-10-31",NA,2871,NA,NA
"1542","2017-11-01",NA,2872,NA,NA
"1543","2017-11-02",NA,2876,NA,NA
"1544","2017-11-03",NA,2879,NA,NA
"1545","2017-11-04",NA,2882,NA,NA
"1546","2017-11-05",NA,2885,NA,NA
"1547","2017-11-06",NA,2888,NA,NA
"1548","2017-11-07",NA,2891,NA,NA
"1549","2017-11-08",NA,2894,NA,NA
"1550","2017-11-09",NA,2897,NA,NA
"1551","2017-11-10",NA,2900,NA,NA
"1552","2017-11-11",NA,2906,NA,NA
"1553","2017-11-12",NA,2905,NA,NA
"1554","2017-11-13",NA,2911,NA,NA
"1555","2017-11-14",NA,2913,NA,NA
"1556","2017-11-15",NA,2921,NA,NA
"1557","2017-11-16",NA,2924,NA,NA
"1558","2017-11-17",NA,2929,NA,NA
"1559","2017-11-18",NA,2936,NA,NA
"1560","2017-11-19",NA,2942,NA,NA
"1561","2017-11-20",NA,2945,NA,NA
"1562","2017-11-21",NA,2947,NA,NA
"1563","2017-11-22",NA,2948,NA,NA
"1564","2017-11-23",NA,2951,NA,NA
"1565","2017-11-24",NA,2954,NA,NA
"1566","2017-11-25",NA,2957,NA,NA
"1567","2017-11-26",NA,2964,NA,NA
"1568","2017-11-27",NA,2971,NA,NA
"1569","2017-11-28",NA,2974,NA,NA
"1570","2017-11-29",NA,2976,NA,NA
"1571","2017-11-30",NA,2982,NA,NA
"1572","2017-12-01",NA,2981,NA,NA
"1573","2017-12-02",NA,2982,NA,NA
"1574","2017-12-03",NA,2984,NA,NA
"1575","2017-12-04",NA,2988,NA,NA
"1576","2017-12-05",NA,2991,NA,NA
"1577","2017-12-06",NA,2990,NA,NA
"1578","2017-12-07",NA,2993,NA,NA
"1579","2017-12-08",NA,2997,NA,NA
"1580","2017-12-09",NA,2999,NA,NA
"1581","2017-12-10",NA,3002,NA,NA
"1582","2017-12-11",NA,3003,NA,NA
"1583","2017-12-12",NA,3005,NA,NA
"1584","2017-12-13",NA,3007,NA,NA
"1585","2017-12-14",NA,3011,NA,NA
"1586","2017-12-15",NA,3011,NA,NA
"1587","2017-12-16",NA,3014,NA,NA
"1588","2017-12-17",NA,3019,NA,NA
"1589","2017-12-18",NA,3019,NA,NA
"1590","2017-12-19",NA,3017,NA,NA
"1591","2017-12-20",NA,3029,NA,NA
"1592","2017-12-21",NA,3034,NA,NA
"1593","2017-12-22",NA,3035,NA,NA
"1594","2017-12-23",NA,3029,NA,NA
"1595","2017-12-24",NA,3032,NA,NA
"1596","2017-12-25",NA,3033,NA,NA
"1597","2017-12-26",NA,3040,NA,NA
"1598","2017-12-27",NA,3044,NA,NA
"1599","2017-12-28",NA,3046,NA,NA
"1600","2017-12-29",NA,3047,NA,NA
"1601","2017-12-30",NA,3059,NA,NA
"1602","2017-12-31",NA,3062,NA,NA
"1603","2018-01-01",NA,3068,NA,NA
"1604","2018-01-02",NA,3071,NA,NA
"1605","2018-01-03",NA,3075,NA,NA
"1606","2018-01-04",NA,3079,NA,NA
"1607","2018-01-05",NA,3087,NA,NA
"1608","2018-01-06",NA,3089,NA,NA
"1609","2018-01-07",NA,3090,NA,NA
"1610","2018-01-08",NA,3090,NA,NA
"1611","2018-01-09",NA,3092,NA,NA
"1612","2018-01-10",NA,NA,NA,NA
"1613","2018-01-11",NA,NA,NA,NA
"1614","2018-01-12",NA,NA,NA,NA
"1615","2018-01-13",NA,NA,NA,NA
"1616","2018-01-14",NA,NA,NA,NA
"1617","2018-01-15",NA,NA,NA,NA
"1618","2018-01-16",NA,NA,NA,NA
"1619","2018-01-17",NA,NA,NA,NA
"1620","2018-01-18",NA,NA,NA,NA
"1621","2018-01-19",NA,NA,NA,NA
"1622","2018-01-20",NA,NA,NA,NA
"1623","2018-01-21",NA,NA,NA,NA
"1624","2018-01-22",NA,NA,NA,NA
"1625","2018-01-23",NA,NA,NA,NA
"1626","2018-01-24",NA,NA,NA,NA
"1627","2018-01-25",NA,NA,NA,NA
"1628","2018-01-26",NA,NA,NA,NA
"1629","2018-01-27",NA,NA,NA,NA
"1630","2018-01-28",NA,NA,NA,NA
"1631","2018-01-29",NA,NA,NA,NA
"1632","2018-01-30",NA,NA,NA,NA
"1633","2018-01-31",NA,NA,NA,NA
"1634","2018-02-01",NA,NA,NA,NA
"1635","2018-02-02",NA,NA,NA,NA
"1636","2018-02-03",NA,NA,NA,NA
"1637","2018-02-04",NA,NA,NA,NA
"1638","2018-02-05",NA,NA,NA,NA
"1639","2018-02-06",NA,NA,NA,NA
"1640","2018-02-07",NA,NA,NA,NA
"1641","2018-02-08",NA,NA,NA,NA
"1642","2018-02-09",NA,NA,NA,NA
"1643","2018-02-10",NA,NA,NA,NA
"1644","2018-02-11",NA,NA,NA,NA
"1645","2018-02-12",NA,NA,NA,NA
"1646","2018-02-13",NA,NA,NA,NA
"1647","2018-02-14",NA,NA,NA,NA
"1648","2018-02-15",NA,NA,NA,NA
"1649","2018-02-16",NA,NA,NA,NA
"1650","2018-02-17",NA,NA,NA,NA
"1651","2018-02-18",NA,NA,NA,NA
"1652","2018-02-19",NA,NA,NA,NA
"1653","2018-02-20",NA,NA,NA,NA
"1654","2018-02-21",NA,NA,NA,NA
"1655","2018-02-22",NA,NA,NA,NA
"1656","2018-02-23",NA,NA,NA,NA
"1657","2018-02-24",NA,NA,NA,NA
"1658","2018-02-25",NA,NA,NA,NA
"1659","2018-02-26",NA,NA,NA,NA
"1660","2018-02-27",NA,NA,NA,NA
"1661","2018-02-28",NA,NA,NA,NA
"1662","2018-03-01",NA,NA,NA,NA
"1663","2018-03-02",NA,NA,NA,NA
"1664","2018-03-03",NA,NA,NA,NA
"1665","2018-03-04",NA,NA,NA,NA
"1666","2018-03-05",NA,NA,NA,NA
"1667","2018-03-06",NA,NA,NA,NA
"1668","2018-03-07",NA,NA,NA,NA
"1669","2018-03-08",NA,NA,NA,NA
"1670","2018-03-09",NA,NA,NA,NA
"1671","2018-03-10",NA,NA,NA,NA
"1672","2018-03-11",NA,NA,NA,NA
"1673","2018-03-12",NA,NA,NA,NA
"1674","2018-03-13",NA,NA,NA,NA
"1675","2018-03-14",NA,NA,NA,NA
"1676","2018-03-15",NA,NA,NA,NA
"1677","2018-03-16",NA,NA,NA,NA
"1678","2018-03-17",NA,NA,NA,NA
"1679","2018-03-18",NA,3323,NA,NA
"1680","2018-03-19",NA,3332,NA,NA
"1681","2018-03-20",NA,NA,NA,NA
"1682","2018-03-21",NA,3333,NA,NA
"1683","2018-03-22",NA,3339,NA,NA
"1684","2018-03-23",NA,3339,NA,NA
"1685","2018-03-24",NA,3343,NA,NA
"1686","2018-03-25",NA,NA,NA,NA
"1687","2018-03-26",NA,3350,NA,NA
"1688","2018-03-27",NA,3353,NA,NA
"1689","2018-03-28",NA,3366,NA,NA
"1690","2018-03-29",NA,3369,NA,NA
"1691","2018-03-30",NA,NA,NA,NA
"1692","2018-03-31",NA,NA,NA,NA
"1693","2018-04-01",NA,3371,NA,NA
"1694","2018-04-02",NA,NA,NA,NA
"1695","2018-04-03",NA,3375,NA,NA
"1696","2018-04-04",NA,3377,NA,NA
"1697","2018-04-05",NA,3378,NA,NA
"1698","2018-04-06",NA,3380,NA,NA
"1699","2018-04-07",NA,NA,NA,NA
"1700","2018-04-08",NA,3457,NA,NA
"1701","2018-04-09",NA,NA,NA,NA
"1702","2018-04-10",NA,3468,NA,NA
"1703","2018-04-11",NA,NA,NA,NA
"1704","2018-04-12",NA,3479,NA,NA
"1705","2018-04-13",NA,NA,NA,NA
"1706","2018-04-14",NA,NA,NA,NA
"1707","2018-04-15",NA,NA,NA,NA
"1708","2018-04-16",NA,3495,NA,NA
"1709","2018-04-17",NA,3496,NA,NA
"1710","2018-04-18",NA,NA,NA,NA
"1711","2018-04-19",NA,3505,NA,NA
"1712","2018-04-20",NA,3508,NA,NA
"1713","2018-04-21",NA,NA,NA,NA
"1714","2018-04-22",NA,NA,NA,NA
"1715","2018-04-23",NA,NA,NA,NA
"1716","2018-04-24",NA,3517,NA,NA
"1717","2018-04-25",NA,3523,NA,NA
"1718","2018-04-26",NA,NA,NA,NA
"1719","2018-04-27",NA,NA,NA,NA
"1720","2018-04-28",NA,3534,NA,NA
"1721","2018-04-29",NA,3539,NA,NA
"1722","2018-04-30",NA,NA,NA,NA
"1723","2018-05-01",NA,3542,NA,NA
"1724","2018-05-02",NA,NA,NA,NA
"1725","2018-05-03",NA,3543,NA,NA
"1726","2018-05-04",NA,3544,NA,NA
"1727","2018-05-05",NA,3542,NA,NA
"1728","2018-05-06",NA,NA,NA,NA
"1729","2018-05-07",NA,3552,NA,NA
"1730","2018-05-08",NA,3553,NA,NA
"1731","2018-05-09",NA,3561,NA,NA
"1732","2018-05-10",NA,NA,NA,NA
"1733","2018-05-11",NA,3558,NA,NA
"1734","2018-05-12",NA,NA,NA,NA
"1735","2018-05-13",NA,3561,NA,NA
"1736","2018-05-14",NA,3572,NA,NA
"1737","2018-05-15",NA,3578,NA,NA
"1738","2018-05-16",NA,NA,NA,NA
"1739","2018-05-17",NA,3579,NA,NA
"1740","2018-05-18",NA,NA,NA,NA
"1741","2018-05-19",NA,NA,NA,NA
"1742","2018-05-20",NA,NA,NA,NA
"1743","2018-05-21",NA,NA,NA,NA
"1744","2018-05-22",NA,3602,NA,NA
"1745","2018-05-23",NA,3606,NA,NA
"1746","2018-05-24",NA,NA,NA,NA
"1747","2018-05-25",NA,NA,NA,NA
"1748","2018-05-26",NA,3609,NA,NA
"1749","2018-05-27",NA,NA,NA,NA
"1750","2018-05-28",NA,3617,NA,NA
"1751","2018-05-29",NA,NA,NA,NA
"1752","2018-05-30",NA,NA,NA,NA
"1753","2018-05-31",NA,NA,NA,NA
"1754","2018-06-01",NA,3620,NA,NA
"1755","2018-06-02",NA,3620,NA,NA
"1756","2018-06-03",NA,3621,NA,NA
"1757","2018-06-04",NA,3622,NA,NA
"1758","2018-06-05",NA,NA,NA,NA
"1759","2018-06-06",NA,3626,NA,NA
"1760","2018-06-07",NA,NA,NA,NA
"1761","2018-06-08",NA,NA,NA,NA
"1762","2018-06-09",NA,3628,NA,NA
"1763","2018-06-10",NA,NA,NA,NA
"1764","2018-06-11",NA,3639,NA,NA
"1765","2018-06-12",NA,3669,NA,NA
"1766","2018-06-13",NA,3670,NA,NA
"1767","2018-06-14",NA,3672,NA,NA
"1768","2018-06-15",NA,NA,NA,NA
"1769","2018-06-16",NA,NA,NA,NA
"1770","2018-06-17",NA,3675,NA,NA
"1771","2018-06-18",NA,NA,NA,NA
"1772","2018-06-19",NA,NA,NA,NA
"1773","2018-06-20",NA,3684,NA,NA
"1774","2018-06-21",NA,NA,NA,NA
"1775","2018-06-22",NA,3715,NA,NA
"1776","2018-06-23",NA,3715,NA,NA
"1777","2018-06-24",NA,NA,NA,NA
"1778","2018-06-25",NA,NA,NA,NA
"1779","2018-06-26",NA,3722,NA,NA
"1780","2018-06-27",NA,3728,NA,NA
"1781","2018-06-28",NA,NA,NA,NA
"1782","2018-06-29",NA,NA,NA,NA
"1783","2018-06-30",NA,3731,NA,NA
"1784","2018-07-01",NA,3731,NA,NA
"1785","2018-07-02",NA,3732,NA,NA
"1786","2018-07-03",NA,3732,NA,NA
"1787","2018-07-04",NA,3736,NA,NA
"1788","2018-07-05",NA,NA,NA,NA
"1789","2018-07-06",NA,NA,NA,NA
"1790","2018-07-07",NA,3741,NA,NA
"1791","2018-07-08",NA,3740,NA,NA
"1792","2018-07-09",NA,3964,NA,NA
"1793","2018-07-10",NA,3972,NA,NA
"1794","2018-07-11",NA,NA,NA,NA
"1795","2018-07-12",NA,3987,NA,NA
"1796","2018-07-13",NA,3998,NA,NA
"1797","2018-07-14",NA,NA,NA,NA
"1798","2018-07-15",NA,4005,NA,NA
"1799","2018-07-16",NA,4018,NA,NA
"1800","2018-07-17",NA,4023,NA,NA
"1801","2018-07-18",NA,4026,NA,NA
"1802","2018-07-19",NA,4040,NA,NA
"1803","2018-07-20",NA,NA,NA,NA
"1804","2018-07-21",NA,4048,NA,NA
"1805","2018-07-22",NA,NA,NA,NA
"1806","2018-07-23",NA,NA,NA,NA
"1807","2018-07-24",NA,4048,NA,NA
"1808","2018-07-25",NA,4063,NA,NA
"1809","2018-07-26",NA,4069,NA,NA
"1810","2018-07-27",NA,NA,NA,NA
"1811","2018-07-28",NA,4075,NA,NA
"1812","2018-07-29",NA,4079,NA,NA
"1813","2018-07-30",NA,4078,NA,NA
"1814","2018-07-31",NA,4098,NA,NA
"1815","2018-08-01",NA,4107,NA,NA
"1816","2018-08-02",NA,4114,NA,NA
"1817","2018-08-03",NA,4117,NA,NA
"1818","2018-08-04",NA,NA,NA,NA
"1819","2018-08-05",NA,4128,NA,NA
"1820","2018-08-06",NA,4156,NA,NA
"1821","2018-08-07",NA,4159,NA,NA
"1822","2018-08-08",NA,NA,NA,NA
"1823","2018-08-09",NA,NA,NA,NA
"1824","2018-08-10",NA,4166,NA,NA
"1825","2018-08-11",NA,NA,NA,NA
"1826","2018-08-12",NA,NA,NA,NA
"1827","2018-08-13",NA,4167,NA,NA
"1828","2018-08-14",NA,4166,NA,NA
"1829","2018-08-15",NA,4175,NA,NA
"1830","2018-08-16",NA,4504,NA,NA
"1831","2018-08-17",NA,4585,NA,NA
"1832","2018-08-18",NA,4639,NA,NA
"1833","2018-08-19",NA,4649,NA,NA
"1834","2018-08-20",NA,4689,NA,NA
"1835","2018-08-21",NA,4698,NA,NA
"1836","2018-08-22",NA,NA,NA,NA
"1837","2018-08-23",NA,4742,NA,NA
"1838","2018-08-24",NA,4747,NA,NA
"1839","2018-08-25",NA,4746,NA,NA
"1840","2018-08-26",NA,NA,NA,NA
"1841","2018-08-27",NA,NA,NA,NA
"1842","2018-08-28",NA,4772,NA,NA
"1843","2018-08-29",NA,4777,NA,NA
"1844","2018-08-30",NA,4788,NA,NA
"1845","2018-08-31",NA,NA,NA,NA
"1846","2018-09-01",NA,4794,NA,NA
"1847","2018-09-02",NA,NA,NA,NA
"1848","2018-09-03",NA,NA,NA,NA
"1849","2018-09-04",NA,NA,NA,NA
"1850","2018-09-05",NA,NA,NA,NA
"1851","2018-09-06",NA,4822,NA,NA
"1852","2018-09-07",NA,4833,NA,NA
"1853","2018-09-08",NA,4836,NA,NA
"1854","2018-09-09",NA,4844,NA,NA
"1855","2018-09-10",NA,NA,NA,NA
"1856","2018-09-11",NA,NA,NA,NA
"1857","2018-09-12",NA,NA,NA,NA
"1858","2018-09-13",NA,NA,NA,NA
"1859","2018-09-14",NA,NA,NA,NA
"1860","2018-09-15",NA,NA,NA,NA
"1861","2018-09-16",NA,NA,NA,NA
"1862","2018-09-17",NA,NA,NA,NA
"1863","2018-09-18",NA,NA,NA,NA
"1864","2018-09-19",NA,NA,NA,NA
"1865","2018-09-20",NA,NA,NA,NA
"1866","2018-09-21",NA,NA,NA,NA
"1867","2018-09-22",NA,NA,NA,NA
"1868","2018-09-23",NA,5099,NA,NA
"1869","2018-09-24",NA,5108,NA,NA
"1870","2018-09-25",NA,5116,NA,NA
"1871","2018-09-26",NA,5130,NA,NA
"1872","2018-09-27",NA,5135,NA,NA
"1873","2018-09-28",NA,5148,NA,NA
"1874","2018-09-29",NA,5157,NA,NA
"1875","2018-09-30",NA,5177,NA,NA
"1876","2018-10-01",NA,5217,NA,NA
"1877","2018-10-02",NA,5255,NA,NA
"1878","2018-10-03",NA,5264,NA,NA
"1879","2018-10-04",NA,5268,NA,NA
"1880","2018-10-05",NA,5278,NA,NA
"1881","2018-10-06",NA,5292,NA,NA
"1882","2018-10-07",NA,5313,NA,NA
